lead_id,is_real_business,persona,problem_specificity,urgency,brief_fit,reason,status,error,card_hash,brief_hash,prompt_version,model_id
L04881,unclear,unclear,vague,none,weak,"No company name, job title, or problem statement provided. Only email domain suggests possible business, but insufficient information to qualify.",ok,,063a62ba9c8d9d3262d2f1ef3af231778dc529672c6b32d5abbafbfd146baf69,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04888,unclear,unclear,vague,none,weak,"Minimal information provided. No company name, job title, or concrete problem statement. Email domain suggests a business but insufficient detail to qualify.",ok,,7da2c93305c2d3195c18ee3fc85b4fbce1f31fe5e1c29cd3f443ec97f0478732,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04889,yes,buyer,specific,this_quarter,strong,Real logistics company with concrete replacement need by August. 4-user team suggests active sales operation needing better lead attribution.,ok,,22817147d8daa31f431e3da5a2378fc34d627de8ac353776288a0558d9616615,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04891,yes,nonprofit,specific,this_quarter,none,Nonprofit foundation with no indication of paid advertising spend or B2B sales process. EMVA targets companies with ad budgets.,ok,,4c2aa68a4bcbbf46f64301990336ae20bf2c81f02643f0dfc28116c900b7339f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04919,yes,buyer,specific,this_quarter,strong,"Real B2B company, marketing team, concrete tracking problem with deadline. Fits buyer profile perfectly.",ok,,9045450d82a8fc7dd2dc92a9f02ab158fbdae67b1409174efbb6bc08481a29df,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04920,yes,buyer,specific,now,strong,"Director of Sales at dental company with £51k/month ad spend, concrete attribution problem matching our core value proposition.",ok,,b50048f3537b6cfadc71bf11b431f6bb7eb2a654007ad1a6c3e65164781d1625,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04931,unclear,unclear,specific,this_quarter,weak,"Specific problem and timeline, but self-describes as volunteer-run community trust. Unclear if they run paid ads or have B2B sales process.",ok,,4efa45b5ef1cce9156f03faa78f1bb8b27bb520dd2872a388787a72cdc49814f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04932,yes,buyer,specific,this_quarter,strong,"Insurance company, Demand Gen Manager seeking replacement solution by May. Concrete timeline and user count indicate real need.",ok,,f3b08d8179c1180996904f66b1dd721d461c537ad631d242d5fbefe256f817cb,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04933,yes,competitor,specific,this_quarter,none,"Competitor company seeking technical integration details, not a buyer evaluating our solution.",ok,,57d35f665e5c748572536929803e11d66f4d9df20bf4826ed941ecc704521524,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04934,unclear,unclear,specific,none,partial,"Relevant problem (campaign attribution) but no company name, title, or business verification. Outlook domain suggests personal email.",ok,,3b7048c9b5c5534a1869d88006bdbff9983578ef320b96dec3fb00151d3692aa,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04938,unclear,buyer,specific,none,partial,"Specific problem (lead quality tracking) and plausible domain, but no company name or title provided. Cannot verify legitimacy.",ok,,4b9cff87630cdccfca4f909f8df40b665e990938c97bf85b786f6bfdf6d07c3d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04942,yes,buyer,vague,none,weak,Legal services firm unlikely to use paid ads for B2B lead generation. Pricing problem unrelated to lead scoring.,ok,,c952195f9f3cad794eae9ca15eed2f37c1eda75bc75838999e75a762010fa635,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04944,unclear,unclear,specific,researching,partial,"Specific CRM-to-ads integration need matches our product, but no company name, title, or context on ad spend/sales process limits confidence.",ok,,91b492a08e63955f30fe77e06909afbb009d369866b59535181d691a20c82015,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04951,unclear,job_seeker,vague,none,none,"Job seeker asking about employment, not a buyer evaluating our product for their organization.",ok,,2e78650975e28bdc4ff4f8fb41a9d336e93e994fa2a91da7ac8947dd14032b73,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04953,no,unclear,vague,none,weak,"No company name, no job title, hotmail email. Cannot verify real business or sales operation.",ok,,36e6c278ab71edbdb00b57f76487af2bfef951879be7935c85c23225e84210e2,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04955,no,unclear,specific,none,none,"Freelancer with personal email domain, not a real operating B2B business with sales team and CRM.",ok,,b963d872b84cbac00fa99c15642bc1a1c2697499a3387ce1bc9ec130c0119cf3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04956,unclear,buyer,vague,none,weak,Minimal problem description ('hallo'). Company name plausible but unverified. No concrete pain point or ad spend details mentioned.,ok,,fdd7e26468c77c72e23d4824f6f09f6885bce2475d7f5dfe5e7a1074b040bd0a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04963,yes,buyer,specific,researching,strong,"CRO at freight company seeking CRM-Ads sync. Real business, paid ads likely, concrete problem matching our solution.",ok,,5b0a7816184dd211dc05d3a82cf0d06bfff099316185e53cc870e7371ba19951,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04967,yes,buyer,specific,this_quarter,strong,"CEO at real company with concrete tracking problem, May deadline, large marketing team, clear fit for EMVA.",ok,,ef3f09becf0a81a6c872a502f50a176e126ea90b2d4ab5d861e3df23144cadfe,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04968,unclear,unclear,vague,none,none,"No company name, job title, or email domain. Vague statement unrelated to paid ads, lead scoring, or attribution tracking.",ok,,0ea50def8ad3cce650f4962047e2982c169dbedd7dece409d31aab994836b521,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04972,yes,buyer,vague,none,partial,"Real legal services firm with sales role, but inquiry is pricing-focused rather than problem-specific. No mention of ad spend, lead quality, or attribution challenges.",ok,,78d6bfc2e62c4c8ed345795ce8b51d087951501f34c9fc25780afe5983d66ef3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04975,yes,competitor,specific,this_quarter,none,"Competitor from conversion-value platform seeking walkthrough, not evaluating for their own business needs.",ok,,f9dbe77d2b6a1a971539050e96b6261e1a09855a428fc805dbd22e2ff8155a26,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04977,yes,competitor,specific,none,none,"Competitor from scoring vendor seeking to compare approaches, not a buyer evaluating EMVA for their own use.",ok,,019b55803e8d501a35e7615eb1aa02dfbdb7caf57d6066a51b665033df35c912,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04990,yes,vendor,vague,none,none,"Vendor pitching their B2B contact list service to us, not a buyer evaluating our product.",ok,,bec1cc9aa9019bb01c6de653cde84fd4f174229037369c7f843277ba5daca786,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L04994,unclear,unclear,boilerplate,none,none,"No company name, job title, or problem stated. Email domain suggests logistics but insufficient information to qualify.",ok,,f26f9f57ded820991e13f2235908d4732ffd81ddb12a166527107d3150a734e9,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05001,no,job_seeker,vague,none,none,"Job seeker recently made redundant, not a buyer. Freelance is not a real operating business with paid ads.",ok,,58af4ecf50f25a04082e3e5042c6ebf14aa2bf9970b5ae5324eb9db0a5cffbcd,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05019,unclear,agency_pitching,boilerplate,none,none,"Agency pitching services, not a buyer. Vague boilerplate copy about digital transformation. No mention of paid ads or lead quality issues.",ok,,cc127443cde0770fcfd04be6d4004513b28165884d4979a40e0c7b6e7b9a7b89,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05027,no,unclear,vague,none,none,"No company name, no job title, gmail email, minimal text. Cannot verify real business or legitimate inquiry.",ok,,fe6a4a7c48361e10320cf23390b6ef9af8b5c722a194604943f823d53005eef8,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05030,yes,buyer,vague,researching,partial,Real training company exploring CEM-Google Ads integration. Vague problem statement; unclear if they generate B2B inbound leads or run paid ads.,ok,,06cbfa290b9acbea8dd77cd9f10f1dc079ea923cd9d4062f69294b516a1e931f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05034,no,unclear,boilerplate,none,none,"No company name, blank problem statement, Yahoo email domain suggests personal account, not business infrastructure.",ok,,42e43b3906b00be01b537b373b9b321a16195673dd0469a7ed0dcfa371238e49,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05037,no,unclear,unrelated,none,none,"Freelancer with no company, no problem stated, no indication of paid ad spend or sales team.",ok,,85d75e509aea5ba7e0ef20cad1fe9702dc3b327cfdb33dc66fbb3edd7072eb7a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05038,unclear,competitor,specific,this_quarter,none,"Competitor evaluating our product. They build similar lead scoring software and seek technical details, not a buyer.",ok,,f28415eabc9f006dc155b5f58a5af0804b54875ca9b4c1aa8bb99e8d36ace462,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05039,unclear,job_seeker,vague,none,none,"Person is job-seeking, not a buyer. No company details provided. Unrelated to our product offering.",ok,,6ef8ed35085524f136159173a37b0f33191fdaa8ff716c81cd1e3fb1ff0fb3f2,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05056,yes,vendor,boilerplate,none,none,"Vendor pitching landing page services, not a buyer. Not evaluating EMVA for their own ads.",ok,,60ad6fc7f9dbc21b117fc8db15a56c06d074202fdb731175ee9ac2f062a1af82,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05060,unclear,unclear,specific,this_quarter,partial,"Specific budget and timeline for attribution, but no company name, title, or business domain raises authenticity concerns.",ok,,93802cadfbdb7a4a2056ec96cf5a04c518a07e54e08b605ddb07e18d2301e79f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05061,yes,buyer,specific,none,strong,"Real B2B company, marketing coordinator seeking Google Ads-CRM integration. Core EMVA use case: tracking ad performance to CRM outcomes.",ok,,287ded4a56af32c361c3a44813e58475c88775deae4c137474ac62e6eb79a296,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05066,unclear,unclear,boilerplate,none,none,"Unintelligible message in German/mixed language. No company name, title, or concrete problem stated. Cannot assess fit.",ok,,f992833e73b8f4be0826401c40b9d4b6893737789fd8f1f33bc546dc24c1f4df,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05088,unclear,buyer,vague,none,partial,"Right persona and company type, but zero specificity on actual problem or pain point. Generic request for information.",ok,,09638835d7410b6dac64126a083367c3eabc328b795fcfbdeef76bbe3b729091,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05093,yes,vendor,specific,this_quarter,none,"Vendor seeking resale partnership, not a buyer solving their own ad tracking problem.",ok,,2dac2263b7a16cb8df5538f2d4ef0e4d0775ad34899dbc3bec6fb1c545f157bf,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05108,unclear,competitor,specific,researching,none,"Competitor at scoring vendor seeking methodology comparison, not a buyer evaluating for their own business.",ok,,e53c08689c430982e9c2da9d982ed546f0e370b34a4b72d8a8c0e66a16a3df7f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05111,yes,buyer,specific,researching,weak,"Real business with concrete ROI problem, but grant-funded nonprofit model means no paid ad budget or sales process fit.",ok,,b9e5061becfcc62035981b542bfd0b7f9d40273573b46d48fd46b2fe876c1cab,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05126,unclear,agency_pitching,boilerplate,none,none,"Generic agency pitch with no concrete problem, company details, or ad spend context. Lacks specificity required for EMVA fit.",ok,,8409dd517ef0cf886ade886f592bc660d763331e79c4f250ba2d541876834335,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05141,unclear,unclear,boilerplate,none,none,"Boilerplate marketing copy with no specific problem. No company name or job title provided. Email domain suggests courier business, unlikely to be EMVA buyer.",ok,,b09dc5f48932030f0e230d968996ff17cd9284db93e748aa83fe00859ce3e8cb,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05146,no,job_seeker,vague,none,none,Job seeker between roles with no company affiliation. Not a buyer evaluating for their organization.,ok,,6dce3b22263bd7937196660d736b69f7999069b180f07778c8aea3f6bb5a911d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05157,yes,buyer,vague,none,partial,"Real founder with LinkedIn ad spend problem, but lacks specificity on lead quality, attribution, or CRM integration challenges.",ok,,f2bbd4512d6cf6b644d36cc71cb21dec8254ab859bba49b0ebb3c0b14622e5ca,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05160,unclear,unclear,vague,none,none,"No company name, job title, or email domain. 'Pricing options' is vague and unrelated to lead scoring or ad attribution.",ok,,043df97e187e8c8b514d5e4ac89c4871eb5b60ef1e4658027c6ef51add03797c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05166,unclear,buyer,specific,none,strong,"Concrete problem matching our core value prop (campaign quality tracking), but no company name or title provided. Email domain suggests real business.",ok,,66be56bb281457ab16cccbeda82e963ee9026a7a1ab6be9140afa8c847cf43f1,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05169,unclear,buyer,specific,none,partial,"Real problem (lead quality) and right persona, but gmail domain and no specifics on ad spend, CRM, or sales process raise verification concerns.",ok,,e685d2fb522dfdf8e84222a1cecd0cc7aa8beec48efc8713962d003211886e3a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05177,yes,buyer,specific,researching,partial,"Real transport company with concrete lead quality problem, but no urgency signal and unclear if they run paid ads.",ok,,9706cd8cafa06318de0a9bc5d21ab5b16b3fc018c348fe6049aeff77eea4b506,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05192,unclear,buyer,vague,none,partial,"Right persona and company type, but no problem stated. Cannot assess fit without understanding their specific challenge.",ok,,9de60af7bfbe4d21ea753cca1e21c7a7dad7cd88f0ae849e552b877af9c08808,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05193,unclear,buyer,specific,none,partial,"Concrete lead quality problem from sales team, but no company name, yahoo email, and no ad spend or urgency signals.",ok,,bfb7755768e683d6732e0ff1b41b7b79ce0bee9cf1a95c0c96f37e01030627f3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05195,yes,buyer,vague,none,partial,"Real manufacturing company with analyst role suggests operations focus, but vague problem statement lacks ad spend or attribution specifics needed for EMVA fit.",ok,,e5ec9b945b94efa8544fe652ab3f09406b747da22b23ef12a3403a4b2ac7d3d6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05199,unclear,agency_pitching,boilerplate,this_quarter,none,"Agency pitching their services to us, not a buyer of EMVA. Wrong persona entirely.",ok,,a59d372f9020bcd1ae7a91b037f270f44f16908157a4277c1717d4bd04610f59,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05218,yes,buyer,specific,this_quarter,partial,Real retail company with concrete tracking problem and timeline. Unclear if B2B ads/sales process exists; retail typically direct-to-consumer.,ok,,e996f608abb2fae33bc39c77fa6fce1b51b4dcdde0f3ab46079b792d6fd1e9de,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05228,yes,buyer,specific,this_quarter,weak,"Real business with budget and timeline, but tutoring is B2C not B2B. No indication of paid ads or sales team.",ok,,6bc9fc4f895c910740be945cc9cf11e71cf8b3d694c26c00d18fafd8aebed5c9,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05230,unclear,unclear,boilerplate,none,none,"Generic service pitch with no company name, job title, or specific problem. Boilerplate language unrelated to lead scoring or ad attribution.",ok,,e52a0aa5065c8cc73bf3c860305724be998699eb2ea1ecaad1bfc17bfc683f00,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05234,unclear,buyer,specific,now,partial,"Sales rep with concrete Meta lead quality problem, but no company name and iCloud email raise authenticity concerns.",ok,,f822e2baa5e56285089e347759725196207cc76693dcbbeade83deb3fbc7bb0d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05265,yes,vendor,vague,none,none,"Vendor pitching their B2B contact list service to us, not a buyer evaluating our product for their own needs.",ok,,aadf995057513434d4bbbdf0856568a97d9eada0f85316c4279063c8d148d9c6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05269,unclear,nonprofit,specific,researching,none,Nonprofit charity contradicts pharma company claim. No paid ad spend mentioned. Not a B2B lead buyer.,ok,,aeb614b6283a30a35536a5674b341f7f4921fe117c0bbfe61501c1ba44353644,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05276,unclear,buyer,vague,none,weak,Minimal information provided. Company name exists but no concrete problem stated. Yahoo email raises authenticity concerns.,ok,,5412b689ff7a591eb644f99702955e02115b498ee9dfd7ac9ad0c86271194030,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05277,yes,buyer,vague,none,partial,"Real freight company, marketing leader, but no specific problem stated. Vague submission suggests early-stage interest only.",ok,,b25e2b47b069df5d99821c8d25426cec4a3ab4ca5ffaf2d2b01981c9846630de,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05286,unclear,competitor,specific,researching,none,"Competitor exploring our product. No company name, gmail domain, blank title. Not a buyer.",ok,,2736290586458eff13b12ea34d2b1c6b7dbfa409eafbf61160450dbad43c1f5d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05292,unclear,vendor,vague,none,none,"Vendor selling services, not a buyer. No company name, job title, or business domain. Wrong persona for EMVA.",ok,,31e44509fd19dd93f28704f527db3155df9b5d7ea9a619099fcf8783c92ece0e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05299,unclear,job_seeker,vague,none,none,"Job seeker asking for recruiter contact. No company details, no actual lead quality problem to solve.",ok,,09eace73625c69ab9a09959aaddd0198fa70077da807bc57caa12b01169b8ef7,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05301,no,unclear,boilerplate,none,none,"No company provided, iCloud email domain, minimal text with no business problem stated.",ok,,eb7b322c37d546a56690422c3b3e1310986ff89d33f127d5d9295da3de4cd11f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05309,yes,buyer,specific,this_quarter,partial,"Real B2B company with concrete tracking problem and deadline. Sales Manager role is slightly off-persona (CMO/RevOps preferred), retail sector unclear on ad spend scale.",ok,,9db229b29c2e48bf49c1158519e6b016a5332cefd787727f6e0c8ffcd27131d8,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05310,no,job_seeker,vague,none,none,Job seeker using freelance as company; requests recruiter contact. Not a business buyer.,ok,,78c64bc759911b8431b08deecea86c296975ed51e2253ac2be330634b19d238d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05333,unclear,job_seeker,specific,none,none,"Job seeker looking to join us, not a buyer evaluating our product for their organization.",ok,,c5e41f27cdb5b2a2700b570ac31336835358e43e79fb2914532fd03753379efd,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05334,unclear,job_seeker,vague,none,none,"Job seeker asking for recruiter contact, not evaluating product for their company.",ok,,57e26c64136d937d09048fc1bb9e2937a868be4576a3e20a962d8e2cbabce73c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05349,unclear,competitor,specific,this_quarter,none,"Competitor researching ad-scoring tools. No company name provided; iCloud email suggests personal account, not business.",ok,,2c80602f822f6641028d9dd5687b08b2c45b77d454f25f90746a9770ba3fcd26,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05362,unclear,job_seeker,vague,none,none,"Job seeker preparing for interview, not a buyer with real pain. No indication of actual lead quality problem or ad spend.",ok,,477436b27a0174ee1e234eeb2db1e80e4e938da7681aa4133730df81c6bbade6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05374,unclear,buyer,boilerplate,none,weak,"Boilerplate Lorem ipsum text, not a real problem statement. Cannot assess fit without concrete details about their ads or lead quality challenges.",ok,,6d21c6161a91ea38332bed7c4db05c5d110ff8cd7696c935a9dc8d538c91bedc,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05393,yes,agency_pitching,boilerplate,none,none,"Agency pitching their services, not a buyer. Generic marketing copy, no specific problem or ad spend mentioned.",ok,,d91e51ad8f1bc54b01c6d13fd4c84a658c48265f7958d41b6c5ba58ca837ca0b,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05399,unclear,competitor,vague,this_quarter,none,Competitor researching ad-scoring solutions. Not a buyer. Budget mention suggests real business but persona disqualifies.,ok,,4fb829490e19f7247b7ee4d36b70a7ac1a0cdd48febe102d68c99d38cccc66d2,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05422,unclear,buyer,vague,none,partial,"Head of Growth suggests real buyer, but blank company name and hotmail domain raise authenticity concerns. Problem is vague.",ok,,cf79d56a6c5e85c8f2c87e3d4e977eeef420d969d921d1af5327cb4aaccb0156,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05423,yes,agency_pitching,vague,none,none,"Agency pitching services to us, not a buyer with their own lead quality problem.",ok,,1e5397cb782dbb70a95852d3e1ab4a58ae6c1af18bc520b7e6010d6faab8cad5,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05430,unclear,student,specific,none,weak,Student persona contradicts company claim. Problem is relevant but unclear if they have real ad spend or sales team.,ok,,965996932773bfc94c0cd4fcba43e33e32834ceb6532a21e24a76fa3ab396203,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05432,unclear,unclear,specific,none,partial,"Dutch text shows lead quality/campaign tracking problem (good fit), but no company name, title, or verification of real business or ad spend.",ok,,5e7ad38f9edc2022c92c4205d32083b0088a20235db6f39bf7149f81117b7379,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05437,yes,job_seeker,specific,none,none,"Job seeker seeking employment, not a buyer evaluating the product for their organization.",ok,,c17ffd1d259d6888eb65de94573a0a487bef7b352491b08e436921e65ce07420,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05447,unclear,unclear,boilerplate,none,none,"Generic marketing copy with no specific problem, company name, or role. No concrete pain point mentioned.",ok,,7f041c6c42f47f0269d6cffe7898d4d08bf12c321e4d58e729ff49cb891c9545,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05450,unclear,buyer,vague,now,none,"Nonprofit volunteer trust seeking pricing, not lead scoring. No paid ads or sales process mentioned.",ok,,931f820180af520a4e656f5ead3459828e7258ddfda61d3cb2eb43a61ef8f786,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05454,no,student,specific,now,none,"College institution, not a B2B company with sales team. Educational organization, not a commercial business generating revenue from sales.",ok,,d62f94decbaf9c586fc45ccfad06965918b3e80f3e8e8fc6cb64137388e137bc,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05458,unclear,competitor,specific,this_quarter,none,"Competitor benchmarking rival attribution product. No company details, Yahoo email, not a buyer.",ok,,cdf945d44f6864b1adbd1a321588f16491086c2a3f3da854afc8256087ddf346,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05467,yes,competitor,specific,researching,none,"Competitor in scoring/vendor space evaluating our product, not a buyer. Not a prospect.",ok,,cf6a60a0fee5c960f5f12c02dbb21dbd95c0e105d1fd874e3026ddb9f651dede,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05469,yes,buyer,boilerplate,none,weak,"Real company with sales role, but submission is generic marketing copy, not a concrete problem or pain point.",ok,,d8423512c67d22762c6711f05c825510d7f3ef77aff5a0e5030f8f13a4e91a86,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05476,unclear,vendor,specific,none,none,"Vendor selling SEO services, not a buyer. Wrong persona—they need lead scoring for their own ads, not for clients.",ok,,201b707e3da29f942a7dc4abf069eee6d3fcd9f93469696ebeded1868b33230d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05480,unclear,buyer,boilerplate,none,weak,Boilerplate marketing copy with no concrete problem stated. Cannot assess if they actually run paid ads or have lead quality issues.,ok,,f1176d9626ab8d372f51cf77588a488a71fb07196cceded30bdf92389ffcfc23,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05489,unclear,buyer,vague,none,weak,"German company, marketing role fits buyer persona, but 'mehr Info bitte' (more info please) is not a problem statement. No concrete pain point or ad spend details.",ok,,934ce50c726338e6756bcd30966cbffb986c368c816749c29e0332046912535b,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05501,yes,buyer,boilerplate,none,weak,Real courier company but message is generic filler with no specific problem mentioned. No indication of paid ads or lead quality issues.,ok,,216892f584a91e1c7464431cfa856b45d2fd3414cd56caca52fb62ec836a6668,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05509,no,unclear,specific,this_quarter,none,College/educational institution unlikely to have B2B sales process or paid ad spend model matching our buyer profile.,ok,,55d358e28b089f7bc3a60b72bcb454a6e0771758c2437c35314ad5c3836e40a1,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05510,yes,buyer,specific,this_quarter,strong,"Real transport company, concrete tracking problem, June deadline, large marketing team, clear buyer persona fit.",ok,,2c373fe03cda0c73a9f8c32f2f19cb12ea75821f7f8590a9f4b48870ef8bbc7c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05512,no,unclear,specific,none,none,"Freelancer with yahoo email, not a real operating B2B business with sales team and CRM infrastructure.",ok,,ac069cf6942cc79077a02d71e09f9c789c55d5a6ea5cbbad9819c3fabaa88e00,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05516,unclear,unclear,vague,none,weak,"Vague problem statement ('looking for info'), unclear company legitimacy, yahoo email domain, no mention of ads or lead quality issues.",ok,,b8e539ae4189e1f1dce153f779b507456afd765e0b549b1a67a5d2503526b63d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05522,unclear,competitor,specific,researching,none,Competitor from scoring vendor researching our approach. Job title says student; unclear if real business decision-maker.,ok,,6eb03704bc500fb07d41e088567f9f6eb619affc3481d80feb12ad231eb3f750,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05524,unclear,competitor,vague,none,none,"Competitor researching our onboarding. iCloud email domain suggests personal account, not company. No genuine buying intent.",ok,,7abe0d07673a02d8915de8c4870adc3fd8f14c5e500d623ba656e8e6f21b943a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05525,yes,buyer,vague,none,partial,"Real finance company with paid social reporting pain, but vague problem statement and junior role (Assistant) reduce fit confidence.",ok,,723ef95983be5bf97da0d9549d39c04a8c46cee953d48ef81b17fcc170906937,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05541,yes,buyer,specific,researching,strong,Real legal services firm exploring CRM-to-ads integration. Concrete problem matching our core value proposition.,ok,,c994bd68a671f30d5d9e1e91529d56748179f37971e5a0a754a964ecbd35f48c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05560,yes,buyer,specific,none,strong,Real B2B legal services firm with paid ads and sales team. Concrete problem: poor lead quality from Meta. Marketing coordinator is right persona.,ok,,c73dceca30083da55f58a10c2de641307494b5d76ef53377439f531224f5091c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
